,Year,Channel,Arm,Values,Seed,Scenario
986,2026.942307692286,Incident Cases,Intervention,600,0,Nutrition-->TB activation link
987,2026.9615384615167,Incident Cases,Intervention,600,0,Nutrition-->TB activation link
988,2026.9807692307475,Incident Cases,Intervention,600,0,Nutrition-->TB activation link
989,2026.9999999999782,Incident Cases,Intervention,600,0,Nutrition-->TB activation link
990,2027.019230769209,Incident Cases,Intervention,600,0,Nutrition-->TB activation link
991,2027.0384615384396,Incident Cases,Intervention,601,0,Nutrition-->TB activation link
992,2027.0576923076703,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
993,2027.076923076901,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
994,2027.0961538461318,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
995,2027.1153846153625,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
996,2027.1346153845932,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
997,2027.153846153824,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
998,2027.1730769230546,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
999,2027.1923076922853,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
1000,2027.211538461516,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
1001,2027.2307692307468,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
1002,2027.2499999999775,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
1003,2027.2692307692082,Incident Cases,Intervention,602,0,Nutrition-->TB activation link
1004,2027.288461538439,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1005,2027.3076923076696,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1006,2027.3269230769004,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1007,2027.346153846131,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1008,2027.3653846153618,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1009,2027.3846153845925,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1010,2027.4038461538232,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1011,2027.423076923054,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1012,2027.4423076922847,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1013,2027.4615384615154,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1014,2027.480769230746,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1015,2027.4999999999768,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1016,2027.5192307692075,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1017,2027.5384615384382,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1018,2027.557692307669,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1019,2027.5769230768997,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1020,2027.5961538461304,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1021,2027.615384615361,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1022,2027.6346153845918,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1023,2027.6538461538225,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1024,2027.6730769230533,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1025,2027.692307692284,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1026,2027.7115384615147,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1027,2027.7307692307454,Incident Cases,Intervention,603,0,Nutrition-->TB activation link
1028,2027.7499999999761,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1029,2027.7692307692068,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1030,2027.7884615384376,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1031,2027.8076923076683,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1032,2027.826923076899,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1033,2027.8461538461297,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1034,2027.8653846153604,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1035,2027.8846153845911,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1036,2027.9038461538219,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1037,2027.9230769230526,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1038,2027.9423076922833,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1039,2027.961538461514,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1040,2027.9807692307447,Incident Cases,Intervention,604,0,Nutrition-->TB activation link
1041,2027.9999999999754,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1042,2028.0192307692062,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1043,2028.0384615384369,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1044,2028.0576923076676,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1045,2028.0769230768983,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1046,2028.096153846129,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1047,2028.1153846153597,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1048,2028.1346153845905,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1049,2028.1538461538212,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1050,2028.173076923052,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1051,2028.1923076922826,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1052,2028.2115384615133,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1053,2028.230769230744,Incident Cases,Intervention,605,0,Nutrition-->TB activation link
1054,2028.2499999999748,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1055,2028.2692307692055,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1056,2028.2884615384362,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1057,2028.307692307667,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1058,2028.3269230768976,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1059,2028.3461538461283,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1060,2028.365384615359,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1061,2028.3846153845898,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1062,2028.4038461538205,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1063,2028.4230769230512,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1064,2028.442307692282,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1065,2028.4615384615126,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1066,2028.4807692307434,Incident Cases,Intervention,606,0,Nutrition-->TB activation link
1067,2028.499999999974,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1068,2028.5192307692048,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1069,2028.5384615384355,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1070,2028.5576923076662,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1071,2028.576923076897,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1072,2028.5961538461277,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1073,2028.6153846153584,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1074,2028.634615384589,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1075,2028.6538461538198,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1076,2028.6730769230505,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1077,2028.6923076922812,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1078,2028.711538461512,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1079,2028.7307692307427,Incident Cases,Intervention,607,0,Nutrition-->TB activation link
1080,2028.7499999999734,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1081,2028.7692307692041,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1082,2028.7884615384348,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1083,2028.8076923076655,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1084,2028.8269230768963,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1085,2028.846153846127,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1086,2028.8653846153577,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1087,2028.8846153845884,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1088,2028.9038461538191,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1089,2028.9230769230498,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1090,2028.9423076922806,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1091,2028.9615384615113,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1092,2028.980769230742,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1093,2028.9999999999727,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1094,2029.0192307692034,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1095,2029.0384615384341,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1096,2029.0576923076649,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1097,2029.0769230768956,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1098,2029.0961538461263,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1099,2029.115384615357,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1100,2029.1346153845877,Incident Cases,Intervention,608,0,Nutrition-->TB activation link
1101,2029.1538461538184,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1102,2029.1730769230492,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1103,2029.1923076922799,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1104,2029.2115384615106,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1105,2029.2307692307413,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1106,2029.249999999972,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1107,2029.2692307692027,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1108,2029.2884615384335,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1109,2029.3076923076642,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1110,2029.326923076895,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1111,2029.3461538461256,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1112,2029.3653846153563,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1113,2029.384615384587,Incident Cases,Intervention,609,0,Nutrition-->TB activation link
1114,2029.4038461538178,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1115,2029.4230769230485,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1116,2029.4423076922792,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1117,2029.46153846151,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1118,2029.4807692307406,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1119,2029.4999999999714,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1120,2029.519230769202,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1121,2029.5384615384328,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1122,2029.5576923076635,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1123,2029.5769230768942,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1124,2029.596153846125,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1125,2029.6153846153557,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1126,2029.6346153845864,Incident Cases,Intervention,611,0,Nutrition-->TB activation link
1127,2029.653846153817,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1128,2029.6730769230478,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1129,2029.6923076922785,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1130,2029.7115384615092,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1131,2029.73076923074,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1132,2029.7499999999707,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1133,2029.7692307692014,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1134,2029.788461538432,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1135,2029.8076923076628,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1136,2029.8269230768935,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1137,2029.8461538461243,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1138,2029.865384615355,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1139,2029.8846153845857,Incident Cases,Intervention,613,0,Nutrition-->TB activation link
1140,2029.9038461538164,Incident Cases,Intervention,615,0,Nutrition-->TB activation link
1141,2029.9230769230471,Incident Cases,Intervention,615,0,Nutrition-->TB activation link
1142,2029.9423076922778,Incident Cases,Intervention,615,0,Nutrition-->TB activation link
1143,2029.9615384615086,Incident Cases,Intervention,615,0,Nutrition-->TB activation link
1144,2029.9807692307393,Incident Cases,Intervention,615,0,Nutrition-->TB activation link
1145,2029.99999999997,Incident Cases,Intervention,616,0,Nutrition-->TB activation link
1146,2019.0,Co-Prevalent Cases,Control,0,0,Nutrition-->TB activation link
